months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_relationship,capital-gains,capital-loss,incident_date,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_?,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,policy_year
264,43,516959,2010-05-01,IL,500,1508.12,6000000,433275,MALE,PhD,wife,0,0,2015-01-20,1,NY,0,3,?,2,1,NO,60750,13500,6750,40500,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010
66,30,984456,2003-06-24,IN,500,484.67,0,608309,FEMALE,College,wife,21100,-60800,2015-01-24,1,SC,2,3,?,0,2,YES,65560,11920,11920,41720,2015,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003
366,50,801331,1990-07-08,IN,1000,1561.41,0,462767,FEMALE,High School,husband,21200,0,2015-01-04,1,NY,5,3,YES,1,3,NO,70290,12780,12780,44730,2012,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1990
188,37,786103,1994-09-24,OH,500,1457.21,0,471785,FEMALE,JD,own-child,46300,0,2015-01-17,1,SC,6,1,?,2,0,YES,45000,5000,5000,35000,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1994
224,39,684193,2012-06-20,IL,1000,1128.71,0,601397,FEMALE,JD,other-relative,0,-47100,2015-02-04,1,VA,21,3,YES,2,1,?,61800,12360,6180,43260,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012
253,46,247505,2006-04-19,IL,500,1358.2,0,477636,FEMALE,MD,husband,52900,0,2015-02-14,1,NY,11,3,YES,0,0,NO,64570,5870,11740,46960,2001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006
446,61,259792,1999-04-07,IL,1000,1232.79,0,441967,FEMALE,High School,unmarried,49900,-62100,2015-01-07,1,VA,3,1,YES,2,0,YES,70500,7050,14100,49350,2007,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1999
169,37,185124,2001-12-07,IL,1000,936.19,0,454776,MALE,JD,other-relative,70600,-48500,2015-02-02,1,SC,4,3,?,2,1,YES,57900,17370,5790,34740,2005,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001
255,46,760700,2006-11-25,IL,500,1302.34,0,431532,FEMALE,JD,own-child,0,-52600,2015-01-12,1,WV,2,3,NO,1,0,NO,57860,5260,10520,42080,2011,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006
209,39,362407,1996-12-06,IN,500,1264.99,0,614169,MALE,PhD,husband,67800,0,2015-01-01,1,VA,22,1,?,1,1,NO,37800,8400,4200,25200,1995,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1996
210,37,389525,2012-07-10,OH,500,1467.76,0,601425,FEMALE,MD,own-child,38700,-33100,2015-02-22,1,NY,8,1,?,1,3,YES,63300,6330,6330,50640,2000,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012
174,33,179538,2014-04-07,IN,2000,1124.43,0,477346,FEMALE,College,own-child,0,0,2015-01-16,1,WV,14,3,YES,0,1,YES,44200,8840,4420,30940,1995,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014
70,28,265437,2003-10-11,IL,1000,1319.81,0,613587,MALE,High School,husband,67200,-59400,2015-01-28,1,WV,14,4,NO,1,0,YES,31680,3520,3520,24640,2006,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003
89,32,266247,2015-01-17,IN,2000,1482.53,0,620358,FEMALE,MD,not-in-family,49100,-45100,2015-01-23,1,WV,5,1,YES,1,2,?,100,10,20,70,2002,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2015
458,61,921851,1992-12-07,IN,1000,1328.18,0,617699,FEMALE,High School,other-relative,53000,0,2015-02-25,1,WV,18,1,NO,2,1,NO,56340,6260,6260,43820,2003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1992
239,40,488724,2004-11-29,IN,500,1463.95,0,430567,FEMALE,JD,own-child,0,0,2015-02-11,1,NC,20,3,?,0,0,YES,69740,6340,6340,57060,2003,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2004
161,38,192524,2004-01-02,IL,2000,1133.85,0,439870,MALE,PhD,not-in-family,60200,0,2015-01-03,1,WV,0,3,YES,2,2,YES,60480,5040,15120,40320,2003,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004
446,61,338070,2006-01-25,IN,1000,1037.32,0,438837,FEMALE,High School,wife,0,-15700,2015-01-30,1,NC,1,3,?,2,1,NO,80880,6740,13480,60660,2005,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006
476,61,865607,1993-04-18,IN,1000,1562.8,0,458997,FEMALE,Masters,not-in-family,42800,-68200,2015-01-18,1,WV,10,1,?,1,2,YES,49390,8980,4490,35920,2009,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1993
70,29,963285,2006-12-09,IN,1000,1425.79,0,604147,FEMALE,MD,other-relative,62400,-52300,2015-01-04,1,NC,12,1,NO,0,3,?,69360,11560,11560,46240,2009,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2006
233,41,728491,1997-08-30,OH,2000,1615.14,0,606638,FEMALE,Associate,other-relative,67100,0,2015-01-20,0,NY,6,1,NO,0,1,?,3740,680,680,2380,2011,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1997
122,33,553436,1991-06-03,IL,500,1236.5,0,619620,MALE,PhD,husband,0,-48700,2015-02-12,0,NY,1,1,NO,0,1,NO,5060,460,920,3680,2003,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1991
335,48,440616,1995-09-06,IL,2000,1017.97,0,441671,FEMALE,MD,wife,59900,-34800,2015-02-19,1,WV,21,3,NO,0,0,YES,35860,3260,6520,26080,2005,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995
257,40,463237,2000-02-09,IN,2000,1306.0,0,610381,MALE,Associate,husband,46100,-46900,2015-02-21,1,NY,3,3,YES,2,1,?,50050,7700,3850,38500,2008,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000
85,27,753452,1996-07-23,IL,2000,1174.14,0,602416,MALE,College,unmarried,50400,-61500,2015-02-02,1,NY,14,4,YES,0,0,NO,59070,10740,5370,42960,2012,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1996
133,30,920554,2005-09-21,IN,1000,1231.01,0,459562,MALE,College,husband,0,-31700,2015-02-01,1,SC,19,3,NO,1,2,?,28440,3160,3160,22120,2007,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2005
119,34,594783,2011-12-30,IL,500,1299.18,0,463271,FEMALE,College,wife,57100,0,2015-01-08,1,OH,7,1,YES,2,1,YES,45540,8280,8280,28980,1998,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011
169,34,725330,1996-07-21,IN,500,1469.75,0,458132,FEMALE,JD,not-in-family,0,-57600,2015-01-16,1,VA,0,1,?,0,0,YES,38700,7740,3870,27090,2012,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1996
225,39,607259,1996-04-08,OH,500,1390.72,0,448949,MALE,Masters,other-relative,83900,-52100,2015-02-20,0,SC,6,1,YES,2,1,YES,5830,1060,530,4240,2011,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1996
84,32,979336,2001-03-04,IL,500,1694.09,7000000,603732,FEMALE,Associate,husband,0,0,2015-01-30,1,NY,0,1,YES,0,2,?,57240,4770,9540,42930,1995,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2001
169,39,865201,2001-10-19,OH,2000,1140.15,0,608929,MALE,High School,husband,0,-36800,2015-01-19,1,VA,9,3,YES,0,3,NO,46200,4200,8400,33600,2015,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
124,32,140977,2006-08-18,IN,1000,1310.71,0,469875,FEMALE,Masters,wife,29300,0,2015-02-25,1,NY,23,1,YES,0,1,NO,57700,5770,5770,46160,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2006
320,48,787351,2013-04-28,IL,2000,1730.49,7000000,443342,MALE,College,not-in-family,46300,-41700,2015-01-24,1,WV,13,3,NO,2,0,NO,56160,4680,9360,42120,1995,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2013
297,47,272330,2009-11-29,IN,500,1616.65,7000000,456363,MALE,MD,unmarried,0,-59500,2015-01-16,1,WV,0,3,?,0,3,YES,44400,5550,5550,33300,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009
421,56,728025,1990-02-15,IN,500,1935.85,4000000,470826,MALE,Masters,own-child,49500,-81100,2015-01-12,1,NY,7,1,?,2,3,?,92730,16860,8430,67440,2004,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1990
136,33,804608,2002-04-12,OH,1000,855.14,0,458582,FEMALE,PhD,not-in-family,37900,0,2015-01-04,1,NC,23,1,YES,0,1,YES,30700,3070,6140,21490,2015,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2002
46,24,718829,1999-02-21,OH,2000,1568.47,4000000,454480,FEMALE,High School,unmarried,46800,0,2015-02-02,1,NY,7,1,NO,2,0,?,56600,11320,5660,39620,1999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1999
34,24,482404,2011-06-18,IN,2000,1550.53,0,435632,FEMALE,MD,own-child,0,-27700,2015-02-01,0,VA,20,1,YES,0,1,?,3960,660,660,2640,1998,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2011
95,30,331170,1995-03-26,IL,2000,1370.92,0,442206,MALE,College,unmarried,48900,0,2015-02-14,1,SC,22,1,YES,0,3,?,34800,3480,6960,24360,1999,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1995
140,36,753056,1991-05-03,IN,500,1363.59,0,468303,FEMALE,JD,not-in-family,43200,0,2015-02-08,1,NY,10,3,?,2,0,YES,79500,7950,7950,63600,2000,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1991
200,34,910365,2001-12-19,IN,1000,828.42,3000000,467762,FEMALE,College,other-relative,0,0,2015-01-22,1,NY,10,1,?,2,2,NO,56000,5600,5600,44800,2009,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2001
123,29,379268,2012-08-05,IN,500,1209.63,0,447188,FEMALE,Masters,not-in-family,64800,-44200,2015-01-14,1,NC,17,1,YES,1,0,YES,73260,16280,0,56980,2014,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2012
267,46,362843,2004-08-09,OH,2000,1111.17,0,469438,MALE,MD,unmarried,35000,0,2015-02-03,0,WV,3,1,YES,2,3,YES,4950,900,450,3600,1995,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2004
290,42,135400,2014-01-20,IN,500,989.97,0,462519,MALE,Masters,own-child,32500,0,2015-01-20,1,WV,10,1,NO,0,1,NO,48000,4800,9600,33600,2013,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2014
45,37,798579,2011-12-19,IN,1000,1114.23,0,432534,MALE,College,wife,0,0,2015-01-01,1,SC,1,1,YES,0,1,YES,52200,10440,5220,36540,2005,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011
186,38,250833,2008-07-28,IN,2000,1347.31,0,436467,FEMALE,JD,unmarried,80900,-111100,2015-02-02,1,NY,1,3,NO,2,3,?,73800,12300,12300,49200,1995,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008
135,34,824116,1998-05-05,IL,2000,1687.53,0,465674,FEMALE,JD,other-relative,0,-69600,2015-01-23,1,NC,7,1,?,1,2,NO,78200,15640,7820,54740,2009,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1998
110,33,322613,1995-04-16,IN,1000,1183.48,0,442389,MALE,Associate,husband,0,0,2015-01-26,1,VA,19,1,?,2,3,NO,55200,13800,9200,32200,2015,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1995
259,43,871305,1992-02-14,IL,2000,1537.13,0,471614,FEMALE,PhD,own-child,0,-58300,2015-01-02,1,NY,3,3,NO,0,2,YES,57060,6340,6340,44380,2012,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1992
114,30,488037,2007-07-11,OH,1000,1173.25,0,442936,FEMALE,Masters,husband,0,-34700,2015-02-25,0,WV,3,1,NO,0,3,YES,4680,520,520,3640,2013,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2007
404,56,485813,2010-04-07,IN,1000,1361.16,4000000,437944,FEMALE,Masters,not-in-family,0,-63700,2015-01-15,1,VA,23,1,NO,2,0,YES,53100,5310,5310,42480,2005,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2010
282,48,886473,1991-03-10,OH,2000,1422.56,7000000,473705,FEMALE,MD,husband,26900,-55300,2015-02-09,0,WV,7,1,?,1,2,NO,3520,640,320,2560,2013,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1991
57,25,907113,1996-01-20,IL,2000,1143.06,0,469363,FEMALE,Masters,own-child,63100,-54100,2015-01-16,1,VA,0,3,NO,0,1,YES,72900,14580,14580,43740,2010,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996
215,38,833321,2010-03-01,IN,500,1405.71,0,465376,FEMALE,PhD,unmarried,0,0,2015-02-01,1,SC,10,1,?,0,1,NO,70700,7070,14140,49490,2008,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010
140,30,521592,2014-06-15,IL,500,1354.2,0,438775,FEMALE,College,wife,100500,0,2015-02-10,1,SC,4,4,?,0,0,?,60170,5470,10940,43760,2006,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014
250,42,254837,2004-11-25,IN,500,1055.6,0,457962,MALE,High School,husband,69500,-40700,2015-01-03,1,SC,16,1,?,1,1,?,74800,13600,6800,54400,2009,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2004
286,41,634499,2000-08-26,IL,1000,999.43,0,477947,MALE,College,wife,25800,0,2015-01-01,1,WV,3,1,YES,2,0,?,4100,820,410,2870,2009,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2000
356,47,574707,2005-08-23,IN,2000,1155.97,0,431104,MALE,High School,husband,0,0,2015-02-23,1,SC,5,1,YES,0,3,?,61490,5590,11180,44720,2009,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2005
65,29,476839,1990-08-09,IL,1000,1726.91,0,456570,MALE,High School,own-child,0,0,2015-01-28,0,VA,14,1,?,0,0,?,7200,720,1440,5040,1999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1990
187,34,149601,2003-03-28,IN,500,1232.57,0,612986,FEMALE,PhD,not-in-family,59500,0,2015-02-22,1,NY,7,3,?,0,0,?,45100,8200,4100,32800,2011,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003
386,53,630683,2007-10-23,OH,500,1078.65,0,615730,MALE,JD,not-in-family,36800,0,2015-01-03,1,WV,16,1,?,2,3,YES,66660,12120,6060,48480,2006,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2007
197,41,500639,1996-06-27,OH,1000,1324.78,0,478640,FEMALE,PhD,not-in-family,0,-64500,2015-01-10,1,NC,6,1,NO,2,2,YES,76400,15280,7640,53480,1997,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1996
166,37,352120,1994-12-11,IN,500,1518.54,0,470510,FEMALE,MD,not-in-family,0,0,2015-01-25,1,PA,10,1,YES,1,1,NO,58300,10600,10600,37100,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1994
293,49,569245,1995-12-05,IL,2000,1239.06,0,439360,FEMALE,JD,husband,34900,0,2015-01-10,1,SC,19,1,?,1,1,?,57310,5210,10420,41680,2002,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1995
179,32,907012,1996-12-15,OH,2000,1246.68,0,440251,FEMALE,PhD,own-child,0,0,2015-01-28,1,NY,10,1,?,0,1,?,53100,5900,5900,41300,2006,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1996
76,24,700074,2011-06-06,OH,1000,1622.67,0,600313,FEMALE,MD,husband,0,0,2015-02-18,1,WV,6,3,NO,1,1,?,74700,14940,7470,52290,1997,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011
105,28,866805,1995-12-13,OH,500,1082.36,0,452216,FEMALE,Associate,own-child,0,0,2015-01-24,1,SC,12,3,NO,2,2,NO,60500,12100,6050,42350,1995,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1995
97,26,951863,1997-10-28,OH,1000,1270.55,0,478532,MALE,Masters,unmarried,0,-72100,2015-01-20,1,NC,10,3,YES,2,3,NO,84920,7720,15440,61760,2006,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997
148,36,211578,1996-01-04,IL,1000,1236.32,5000000,616929,FEMALE,MD,own-child,55100,0,2015-01-10,1,PA,0,1,NO,2,0,NO,61050,5550,11100,44400,2009,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1996
77,26,357394,2008-05-09,IL,2000,785.82,0,620207,MALE,JD,other-relative,49700,0,2015-01-07,1,NY,12,3,YES,2,0,?,69080,12560,6280,50240,2009,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008
295,46,863749,2009-12-05,IN,500,1265.84,0,605743,FEMALE,JD,own-child,52200,-44500,2015-01-16,0,VA,10,1,YES,1,3,YES,4560,760,380,3420,2007,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2009
126,28,596914,1992-01-05,IN,500,1508.9,0,472814,FEMALE,JD,other-relative,0,0,2015-01-01,1,WV,3,4,NO,0,1,?,67800,11300,11300,45200,2011,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1992
132,32,684653,1997-11-15,OH,2000,1106.84,0,464362,MALE,PhD,wife,43100,-31900,2015-01-07,1,SC,21,1,YES,1,1,YES,5600,1120,560,3920,2005,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1997
370,55,528259,2012-12-22,IN,2000,1389.13,7000000,456203,MALE,JD,wife,0,-53200,2015-02-17,0,NC,6,1,?,0,2,?,9000,900,1800,6300,2015,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2012
257,43,797636,1992-05-19,IN,1000,974.84,0,468984,FEMALE,JD,other-relative,52100,0,2015-02-26,1,VA,0,1,NO,0,1,YES,85320,21330,7110,56880,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1992
9,24,326180,2002-05-25,IL,2000,1304.46,0,473349,FEMALE,PhD,other-relative,51700,-33300,2015-01-31,0,NC,6,1,NO,0,3,YES,5940,540,1080,4320,2001,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2002
185,34,620075,2010-04-21,OH,500,1257.36,0,474771,FEMALE,PhD,husband,0,0,2015-02-27,1,SC,20,3,YES,1,1,?,51370,9340,4670,37360,2000,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010
234,43,965187,1990-03-26,OH,500,1257.04,0,448294,MALE,Associate,own-child,0,-48800,2015-03-01,1,SC,4,1,NO,2,2,YES,51600,10320,5160,36120,2011,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1990
253,44,516182,2007-05-12,OH,2000,719.52,0,606606,FEMALE,High School,own-child,45800,0,2015-02-13,0,SC,9,1,NO,0,3,?,5400,600,600,4200,1998,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2007
233,39,728839,2001-01-02,OH,2000,1524.18,0,605220,MALE,JD,unmarried,0,0,2015-01-08,1,SC,20,3,?,1,0,YES,48870,5430,5430,38010,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
274,44,771509,2006-08-10,IN,500,1395.58,0,466612,FEMALE,JD,husband,0,0,2015-02-05,1,WV,7,1,NO,2,1,?,5590,860,860,3870,2000,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2006
297,48,264221,2014-07-28,IL,1000,1243.68,0,463331,MALE,Masters,wife,0,-71400,2015-02-20,1,NY,18,3,?,0,2,?,54960,6870,0,48090,2002,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
273,47,602704,2011-09-27,OH,1000,1189.04,0,457843,FEMALE,Associate,own-child,59600,0,2015-01-24,1,VA,0,3,NO,1,3,?,39800,7960,3980,27860,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011
147,37,672416,2013-04-20,IN,2000,1375.29,0,609226,FEMALE,Masters,own-child,0,0,2015-01-31,1,SC,11,3,?,0,1,?,56160,6240,6240,43680,2015,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013
285,42,545506,1991-03-20,IN,500,1389.13,0,452942,MALE,Associate,not-in-family,63100,-79400,2015-01-23,1,VA,13,1,NO,0,3,?,52700,5270,10540,36890,2005,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1991
289,43,777533,2002-12-21,OH,1000,1387.51,0,609390,FEMALE,Associate,not-in-family,0,0,2015-01-11,1,NY,19,3,YES,1,3,?,68580,7620,7620,53340,2010,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002
427,60,953334,2005-12-03,IN,1000,1178.61,7000000,446608,MALE,MD,own-child,0,-54400,2015-02-20,1,NY,23,1,YES,1,2,YES,90860,12980,19470,58410,2004,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2005
380,53,369781,2011-05-25,IL,2000,1166.62,6000000,602500,MALE,Associate,wife,0,0,2015-02-24,1,NC,23,1,NO,0,3,NO,5700,570,570,4560,2001,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2011
13,21,990998,2006-10-18,IN,1000,1556.31,0,463809,MALE,Associate,not-in-family,0,-75000,2015-01-19,1,NY,19,3,YES,2,0,YES,94930,8630,8630,77670,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2006
282,43,982678,2006-07-19,OH,500,1452.27,0,611996,MALE,MD,not-in-family,75800,0,2015-01-08,1,SC,19,1,NO,1,2,NO,46800,4680,9360,32760,2007,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2006
312,47,646069,2002-06-08,OH,1000,1212.07,0,459298,FEMALE,MD,wife,66900,-51800,2015-03-01,1,NY,17,3,NO,2,3,NO,56320,7040,7040,42240,2000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002
266,46,331683,2009-02-12,OH,2000,1578.54,0,468158,MALE,Associate,husband,0,-41400,2015-01-21,1,WV,18,1,NO,1,3,YES,83490,7590,15180,60720,1996,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2009
30,36,364055,2001-05-14,IN,500,1488.26,0,440831,FEMALE,College,wife,0,-63500,2015-02-28,1,WV,17,3,NO,2,2,?,57900,5790,5790,46320,2008,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001
198,36,521854,2001-02-16,IN,1000,1096.39,0,603848,MALE,High School,own-child,0,0,2015-01-26,1,SC,11,3,?,1,3,YES,49410,5490,5490,38430,2015,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2001
290,45,737252,1993-11-18,OH,2000,1215.36,0,617739,MALE,Associate,own-child,54400,0,2015-01-31,1,WV,22,3,?,0,1,NO,66200,6620,6620,52960,2012,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1993
260,46,344480,1990-02-18,OH,2000,1482.57,0,607133,MALE,MD,husband,35000,0,2015-02-20,1,NY,7,1,NO,0,1,NO,64080,10680,10680,42720,2005,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990
233,43,898519,2000-05-21,OH,1000,954.18,0,437470,FEMALE,College,other-relative,0,0,2015-02-17,1,SC,17,3,?,2,3,YES,42500,8500,4250,29750,2000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000
130,30,957816,2012-08-26,IL,2000,1193.4,0,461372,MALE,PhD,own-child,0,-40800,2015-02-02,1,SC,16,3,NO,2,3,?,48950,8900,4450,35600,2005,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012
230,42,175960,2004-11-16,IN,1000,1023.11,0,476130,FEMALE,MD,own-child,0,-45300,2015-02-06,1,NY,13,3,NO,1,2,YES,58850,10700,10700,37450,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2004
212,40,489618,2003-01-23,IL,1000,1524.45,0,452438,FEMALE,Masters,husband,73200,0,2015-02-11,1,NY,17,3,YES,0,2,YES,82400,8240,8240,65920,2006,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003
299,44,717044,2008-11-07,OH,1000,1653.32,0,460517,FEMALE,College,other-relative,0,-48800,2015-01-25,1,WV,3,1,YES,2,0,?,54240,6780,6780,40680,2009,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2008
91,26,101421,1999-10-19,IL,1000,1022.46,0,444896,FEMALE,Associate,other-relative,52700,0,2015-02-23,1,SC,15,3,?,0,2,?,74200,7420,7420,59360,1996,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999
398,53,793948,1990-12-20,IL,2000,1396.43,0,448722,FEMALE,Associate,unmarried,21500,0,2015-01-29,1,WV,16,1,YES,2,1,?,47430,5270,5270,36890,2000,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990
218,43,737483,1996-02-14,IL,500,1521.55,0,477856,FEMALE,Associate,other-relative,61100,-64500,2015-01-02,1,SC,18,1,?,1,3,YES,68200,13640,6820,47740,2003,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1996
152,33,695117,2001-06-10,IN,1000,1034.27,0,617721,FEMALE,JD,husband,0,0,2015-02-06,1,NY,18,1,NO,1,0,NO,63900,7100,7100,49700,2014,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2001
212,39,167466,2010-03-17,OH,1000,1255.35,0,454176,FEMALE,JD,not-in-family,60300,-58900,2015-02-14,1,NY,22,2,NO,0,3,YES,59300,11860,5930,41510,2008,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2010
242,44,664732,2003-07-30,IL,2000,1396.89,6000000,618127,FEMALE,College,other-relative,0,-61600,2015-02-04,1,SC,15,3,NO,1,2,YES,66900,6690,13380,46830,1999,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003
80,27,143038,2014-09-17,OH,500,795.31,0,441923,MALE,JD,husband,0,-51000,2015-02-12,1,OH,16,3,YES,1,3,?,40810,3710,7420,29680,2000,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014
260,43,979963,2009-06-03,IN,500,982.22,0,604279,FEMALE,JD,not-in-family,54500,-72100,2015-02-12,1,NY,18,1,?,1,0,?,75400,15080,7540,52780,2011,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2009
